,name,country,action_description,language,action_start_year,action_end_year,action_cost,action_website,action_co2_reduction
818,Osidda,Italy,"Up to January 1st 2013, the local authority has
installed three PV units in buildings that belong to the municipal government.
The energy produced is used for self-consumption.

 See the units listed below:

 1. PV unit in Town Hall Building – 3.8 KWp;

2. PV Unit in Library and Auditorium buildings –
4.4 KWp;

3. PV unit in Municipal Slaughterhouse – 12.6
KWp;

 The total installed capacity is 20.8 KWp

These produce 31.20 Mwh/per year, which means a
reduction of CO2 emissions of 15.07 tonnes per year.",en,2007,2012,,,15.07
819,Osidda,Italy,"There are several PV units installed in the
municipal territory of Osidda.

According to the data provided by Atlasole GSE
up till January 2013, these have an overall installed capacity of 87.5 KWp, with a total energy production of 131.25
MWh per year. About 91.88 MWh/per year, which account for 70% of the overall
production, are used for self-consumption.",en,2007,2012,,,44.38
820,Osidda,Italy,"In 2011, the local authority improved part of
the street lighting system as an important step towards energy efficiency. It also
installed a new photovoltaic unit of 19.8 KWp.

56 street lamps were adapted to meet light
pollution regulations - flat glasses, high pressure sodium lightbulbs (from100w
to 150w) and reductors of luminous flow were introduced as part of the street
lighting upgrade intervention.

The new PV unit produces 27.00 MWh per year.

The figures below show the results achieved
following this intervention:

 Overall energy consumption:
17,829 KWh per year Energy saving: 16,510 KWh per year",en,2008,2011,160964,,7.97
821,PALMERA,Spain,"Este programa es la aplicación de la metodología 50/50 en los colegios. Debe ir destinado a sensibilizar a todos los miembros de la comunidad educativa sobre la problemática ambiental de su entorno inmediato, concienciarlos de su responsabilidad individual y colectiva, y buscar la resolución de estos problemas estimulando su participación directa en la mejora de la gestión ambiental de los centros.",es,2020,2022,5000,,
822,PALMERA,Spain,"Se llevarán a cabo campañas puntuales, que informen sobre la posibilidad de contratación de energía ""verde"" por parte de los usuarios. Se pretende que el Ayuntamiento beneficie con una reducción parcial de los impuestos municipales para los comercios que compren electricidad procedente de fuentes de energía renovables certificada.",es,2020,2024,192,,
823,PALMERA,Spain,"La redacción de un Plan de Movilidad Urbana Sostenible (PMUS) es la herramienta básica de la planificación futura y desarrollo de la gestión de la movilidad sostenible dentro del término municipal. Los objetivos principales son potenciar el transporte sostenible y promover el desplazamiento eficiente, en detrimento del vehículo privado.",es,2020,2027,148800,,
824,PALMERA,Spain,Se trata de diseñar un municipio amable que implique mejora de la calidad de vida para la ciudadanía a la vez que atractivo para el visitante. Es muy necesario por tanto elaborar un Plan de Sombras en las calles más transitadas y que peor acondicionadas están para la época estival.,,2020,2030,3000,,
825,PALMERA,Spain,"A través de esta actuación se propone crear itinerarios verdes que posibiliten la interconexión entre las diferentes zonas verdes, permitiendo mejorar la sensación térmica del municipio, amortiguando las olas de calor y, a su vez, impulsando estos espacios como valores turísticos ",,2020,2030,3000,,
826,PALMERA,Spain,Los escenarios de Cambio Climático prevén que las riadas provocadas por lluvias torrenciales serán cada vez más frecuentes y persistentes. Por este motivo es oportuno redactar un protocolo de actuación en caso de riadas inminentes,,2020,2030,,,
827,PRATA DI PORDENONE,Italy,,,2021,2030,,,
828,Palermo,Italy,"Nel 2000 nasce a Palermo il primo servizio sperimentale di car sharing con auto elettriche. Nel 2002, il Comune aderisce all'Iniziativa car sharing del Ministero dell'Ambiente. Negli anni successivi viene attivato un servizio efficiente che oggi conta oltre 100 auto a metano, 25 auto elettriche. Nel 2015 verrà attivato un meoderno servizio di bike sharing con oltre 500 biciclette, di cui un 10% elettriche, alimentate da 10 pensiline fotovoltaiche.",it,2002,2020,4765470, www.carsharingpalermo.it ,1842
829,Pechenizhynska amalgamated territorial community,Ukraine,,,2020,2029,,,
830,Pechenizhynska amalgamated territorial community,Ukraine,"Предлагается закрепить правый и левый берега габионных подпорной стенкой и длине 72 м. Мероприятие предназначено для защиты от размыва берегов реки. Основой габионной подпорной стенки является хворостяник толщиной 0,35 м и шириной 3,5 м. Для крепления использоваться камень.",,2020,2024,51278,,
831,Pechenizhynska amalgamated territorial community,Ukraine,"Целью мероприятия является уменьшение динамического напряженно паводковых вод на левый берег реки. Запланировано регулирования русла реки через устройства прокопа длиной 206 м для недопущения дальнейшего разрушения левого берега. Также будет устроена грунтовая перемычка, длиной 17 м.",,2024,2028,4083,,
832,Peer,Belgium,Via de netbeheerder Infrax kunnen particulieren aanspraak maken op Vlaamse subsidies wanneer zij energiezuinige maatregelen treffen bij het verbouwen van hun woning. Infrax houdt een overzicht bij van de  jaarlijkse aanvragen en de realisaties op basis van facturen. Op basis van deze gegevens kan de besparing van CO2-uitstoot gemeten worden.,nl,2012,2020,16698.96, http://www.infrax.be/nl/Premies-en-acties/Premies ,
833,Peer,Belgium,Via de netbeheerder Infrax kunnen particulieren aanspraak maken op Vlaamse subsidies wanneer zij energiezuinige maatregelen treffen bij het verbouwen van hun woning. Infrax houdt een overzicht bij van de  jaarlijkse aanvragen en de realisaties op basis van facturen. Op basis van deze gegevens kan de besparing van CO2-uitstoot gemeten worden.,nl,2012,2020,43801.56, http://www.infrax.be/nl/Premies-en-acties/Premies ,
834,Peer,Belgium,"Elke Limburgse particuliere eigenaar kan tot 10.000 euro ontlenen voor verschillende energiebesparende maatregelen (het plaatsen van hoogrendementsglas en bijhorende raamprofielen, het vervangen van verwarmingsinstallaties door een energiezuinige verwarmingsketel of voor isolatie van dak, kelder en muren. Ook de installatie van een warmtepomp of zonneboiler is mogelijk).

De lening moet worden terugbetaald over vijf jaar, aan een interest van 2%. Voor financieel kwetsbare gezinnen bedraagt de interest 0%. 

Duwolim is de organisatie waar je in Limburg voor deze Vlaamse Energielening terecht kan. Je krijgt niet alleen een goedkope lening, maar ook deskundig advies. 
Duwolim verstrekte al bijna 2000 leningen. 
",nl,2012,2020,, www.duwolim.be ,
835,Peer,Belgium,"Het stadsbestuur tracht haar personeel zoveel mogelijk te sensibiliseren om minder gebruik te maken van de auto. Diegene die met de fiets naar het werk komt, krijgt een fietsvergoeding van € 0,21€/km. ",nl,2012,2020,18431,,
836,Peer,Belgium,Via de netbeheerder Infrax kunnen particulieren aanspraak maken op Vlaamse subsidies wanneer zij energiezuinige maatregelen treffen bij het verbouwen van hun woning. Infrax houdt een overzicht bij van de  jaarlijkse aanvragen en de realisaties op basis van facturen. Op basis van deze gegevens kan de besparing van CO2-uitstoot gemeten worden.,nl,2012,2019,185165.43, http://www.infrax.be/nl/Premies-en-acties/Premies ,
837,Peer,Belgium,Via de netbeheerder Infrax kunnen particulieren aanspraak maken op Vlaamse subsidies wanneer zij energiezuinige maatregelen treffen bij het verbouwen van hun woning. Infrax houdt een overzicht bij van de  jaarlijkse aanvragen en de realisaties op basis van facturen. Op basis van deze gegevens kan de besparing van CO2-uitstoot gemeten worden.,nl,2012,2020,243652.32, http://www.infrax.be/nl/Premies-en-acties/Premies ,
838,Peer,Belgium,De provincie Limburg organiseert een samenaankoop voor de levering van aardgas en elektriciteit voor alle Limburgse gemeentebesturen. In het contract wordt voorzien dat er 100% groene stroom wordt geleverd. Door deel te nemen aan deze samenaankoop kunnen gemeentebesturen aan gunstigere voorwaarden voorzien in de energiebehoefte van hun gemeentebestuur. ,nl,2012,2020,,,
839,Perafita,Spain,,,2005,2030,,,
840,Pivka,Slovenia,"V okviru Projekta OVE v primorskih občinah znotraj t.i. Švicarskega prispevka se je zamenjalo kotel na ELKO s kotlom na LB (peleti) v  OŠ Košana, iz katerega se poleg OŠ ogreva še vrtec in telovadnico.",sl,2013,2013,62706,,
841,Pleslin Trigavou,France,Josselin's school buildings: New constructions - renovated existing buildings - ,en,2007,2011,52000,,
842,Plumaugat,France,Discuss general organization of indoor and outdoor lighting,en,2005,2015,,,
