"entity_id","name","entity_type","country","commitment","area","density","GDP","budget","population"
9904,"Unite Students","Investor","United Kingdom of Great Britain and Northern Ireland","Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of operations by 35% from 2014 to 2020;;Reduce CO2e emissions intensity of operations by 50% from 2014 to 2025;;Reduce CO2e emissions intensity of operations by 67% from 2014 to 2035;;Reduce CO2e emissions intensity of operations by 73% from 2014 to 2040;;Reduce CO2e emissions intensity of operations by 77% from 2014 to 2045;;Reduce CO2e emissions intensity of purchased utilities by 58% from 2014 to 2030;;Reduce operational CO2e emissions by 0% from 2014 to 2025;;Reduce operational CO2e emissions by 44% from 2014 to 2050;;2050 Pathways Platform;;Science Based Targets initiative;;Responsible Corporate Engagement in Climate Policy","","",NA,NA,""
9928,"Van Lanschot Kempen NV","Investor","Netherlands","Reduce CO2e emissions from operations and upstream activities by 16.2% from 2018 to 2025;;Reduce CO2e emissions from operations and upstream activities by 18.3% from 2015 to 2025;;Reduce CO2e emissions intensity of operations and upstream activities by 16.1% from 2018 to 2025;;Reduce CO2e emissions intensity of operations and upstream activities by 18.3% from 2015 to 2025","","",NA,NA,""
9933,"Ventas Inc","Investor","United States of America","Reduce specific CO2e emissions from purchased utilities by 10% from 2013 to 2023;;Reduce specific direct CO2e emissions by 10% from 2013 to 2023","","",NA,NA,""
9941,"Vicinity Centres","Investor","Australia","Internal carbon price in use;;Reduce CO2e emissions intensity of specific operations by 100% from 2016 to 2030;;Reduce CO2e emissions intensity of specific operations by 29% from 2016 to 2025;;Reduce operational CO2e emissions by 3% from 2018 to 2019;;Reduce specific operational CO2e emissions by 100% from 2018 to 2030;;Reduce specific operational CO2e emissions by 29% from 2018 to 2025","","",NA,NA,""
9955,"Vontobel Holding AG","Investor","Switzerland","Reduce CO2e emissions intensity of operations and upstream and downstream activities by 30% from 2016 to 2030","","",NA,NA,""
9959,"Voya Financial","Investor","United States of America","Set an internal carbon price by 2021;;RE100","","",NA,NA,""
9994,"Wells Fargo & Company","Investor","United States of America","Internal carbon price in use;;Reduce CO2e emissions from operations and upstream activities by 45% from 2008 to 2020;;RE100","","",NA,NA,""
9995,"Welltower Inc.","Investor","United States of America","Reduce CO2e emissions intensity of operations by 25% from 2014 to 2025;;Reduce operational CO2e emissions by 10% from 2014 to 2025","","",NA,NA,""
9997,"Wereldhave","Investor","Netherlands","Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of operations by 30% from 2013 to 2020","","",NA,NA,""
10005,"Westpac Banking Corporation","Investor","Australia","USD 362 million of green bonds issued in 2016;;USD 568 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 639 million of green bonds issued in 2017;;USD 91 million of green bonds issued in 2018;;Internal carbon price in use;;Reduce operational CO2e emissions by 9% from 2016 to 2020;;Reduce specific CO2e emissions from operations and upstream activities by 25% from 2016 to 2020;;Put a Price on Carbon - Business Leadership Criteria on Carbon Pricing;;2050 Pathways Platform;;Science Based Targets initiative;;Responsible Corporate Engagement in Climate Policy;;RE100;;Remove Commodity-driven Deforestation","","",NA,NA,""
10017,"Workspace Group","Investor","United Kingdom of Great Britain and Northern Ireland","Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of operations by 0% from 2012 to 2020;;Reduce operational CO2e emissions by 16% from 2012 to 2020;;Reduce operational CO2e emissions by 20% from 2012 to 2025","","",NA,NA,""
10018,"World Bank Group","Investor","United States of America","USD 1.3 billion of green bonds issued in 2016;;USD 1.5 billion of green bonds issued in 2015;;USD 1.7 billion of green bonds issued in 2010;;USD 2.4 billion of green bonds issued in 2018;;USD 2.4 billion of green bonds issued in 2019 (Up to the end of the third quarter);;USD 3.2 billion of green bonds issued in 2014;;USD 412 million of green bonds issued in 2012;;USD 414 million of green bonds issued in 2008;;USD 424 million of green bonds issued in 2017;;USD 480 million of green bonds issued in 2009;;USD 683 million of green bonds issued in 2013;;USD 797 million of green bonds issued in 2011;;Internal carbon price in use;;Reduce operational CO2e emissions by 28% from 2016 to 2026;;Adaptation of West African Coastal Areas (WACA);;Cities and Regions' 5-year vision;;InsuResilience Global Partnership Vision 2025;;Resilience and Adaptation Call for Action;;Support for Smallholder Farmers. ;;CCAC: Oil & Gas Methane Partnership (OGMP);;CCAC: Phasing Down Climate Potent HFCs / HFCs Initiative;;Climate Neutral Now;;Decarbonizing Shipping: Getting to Zero Coalition ;;Zero Carbon Buildings for All ;;Cool Coalition ;;SEforALL: Building Efficiency Accelerator Platform;;Cities Climate Finance Leadership Alliance (CCFLA);;Climate Risk and Early Warning Systems Initiative (CREWS);;Leadership for Urban Climate Investment (LUCI);;SIDS Lighthouses Initiative;;Accelerating Renewable Energy Transition in SIDS;;Clean Energy Corridors in Africa;;Coalition for Sustainable Energy Access. ;;Global Geothermal Alliance (GGA)","","",NA,NA,""
10040,"YAPI VE KREDI BANKASI A.S.","Investor","Turkey","Set an internal carbon price by 2021;;Reduce specific operational CO2e emissions by 15% from 2015 to 2025;;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
10041,"YES BANK Limited","Investor","India","USD 211 million of green bonds issued in 2015;;USD 49 million of green bonds issued in 2016;;Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of specific operations by 51% from 2013 to 2025;;Reduce operational CO2e emissions by 2.5% from 2018 to 2019;;LCTPi;;Science Based Targets initiative;;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
10070,"BNP Paribas","Investor","France","USD 533 million of green bonds issued in 2016;;USD 619 million of green bonds issued in 2018;;USD 955 million of green bonds issued in 2019 (Up to the end of the third quarter);;Internal carbon price in use;;Reduce CO2e emissions intensity of business travel by 25% from 2012 to 2020;;Reduce CO2e emissions intensity of operations by 25% from 2012 to 2020;;2050 Pathways Platform;;Breakthrough Energy Coalition;;Climate Action 100+;;Climate Neutral Now;;Science Based Targets initiative;;Responsible Corporate Engagement in Climate Policy;;Remove Commodity-driven Deforestation","","",NA,NA,""
10072,"ZHEJIANG YAT ELECTRICAL APPLIANCE CO., LTD.","Investor","China","Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of specific utility purchases by 3% from 2016 to 2023;;Reduce specific CO2e emissions from fuel- and energy-related upstream and downstream activities by 2% from 2016 to 2023;;Reduce specific CO2e emissions from purchased utilities by 2% from 2016 to 2023;;Reduce specific operational CO2e emissions by 2% from 2016 to 2023","","",NA,NA,""
10079,"BNY Mellon","Investor","United States of America","Internal carbon price in use;;Reduce CO2e emissions from purchased utilities by 96% from 2014 to 2020;;Reduce operational CO2e emissions by 92% from 2014 to 2040;;Reduce specific operational CO2e emissions by 40% from 2008 to 2020","","",NA,NA,""
10090,"Zurich Insurance Group","Investor","Switzerland","Internal carbon price in use;;Reduce CO2e emissions intensity of operations and upstream activities by 20% from 2015 to 2025;;Reduce CO2e emissions intensity of specific business travel by 20% from 2015 to 2025;;Reduce CO2e emissions intensity of specific operations and upstream activities by 20% from 2015 to 2025;;Business Ambition for 1.5 °C – Our Only Future;;Climate Ambition Alliance: Net Zero 2050;;Science Based Targets initiative;;DivestInvest;;Net Zero Asset Owner Alliance;;Implement the Recommendations of the Task Force on Climate-Related Financial Disclosures;;RE100","","",NA,NA,""
10092,"alstria office REIT-AG","Investor","Germany","Reduce specific CO2e emissions from downstream leased assets by 50% from 2013 to 2040;;Reduce specific CO2e emissions from purchased utilities by 95% from 2013 to 2020;;RE100","","",NA,NA,""
10106,"Banco Galicia","Investor","Argentina","USD 100 million of green bonds issued in 2018","","",NA,NA,""
10109,"Anz Bank","Investor","Australia","USD 467 million of green bonds issued in 2015","","",NA,NA,""
10113,"Investa Am","Investor","Australia","USD 122 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 189 million of green bonds issued in 2017","","",NA,NA,""
10115,"Nab Trust Services Limited","Investor","Australia","USD 148 million of green bonds issued in 2018","","",NA,NA,""
10116,"National Rmbs Trust","Investor","Australia","USD 233 million of green bonds issued in 2018","","",NA,NA,""
10117,"Pepper Group","Investor","Australia","USD 179 million of green bonds issued in 2018;;USD 225 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10121,"BPER Banca","Investor","Italy","Set an internal carbon price by 2021;;Reduce specific operational CO2e emissions by 10% from 2016 to 2021","","",NA,NA,""
10123,"Bks Bank","Investor","Austria","USD 3.2 million of green bonds issued in 2017;;USD 3.5 million of green bonds issued in 2018","","",NA,NA,""
10124,"Hypo Vorarlberg","Investor","Austria","USD 360 million of green bonds issued in 2017","","",NA,NA,""
10125,"Raiffeisen International","Investor","Austria","USD 584 million of green bonds issued in 2018;;USD 825 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10130,"Bndes","Investor","Brazil","USD 1 billion of green bonds issued in 2017","","",NA,NA,""
10141,"Brookfield Am","Investor","Canada","USD 810 million of green bonds issued in 2015","","",NA,NA,""
10145,"Cppib","Investor","Canada","USD 1.1 billion of green bonds issued in 2018;;USD 1.1 billion of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10147,"Copower","Investor","Canada","USD 0.2 million of green bonds issued in 2016;;USD 7.5 million of green bonds issued in 2017","","",NA,NA,""
10149,"Export Development Canada","Investor","Canada","USD 300 million of green bonds issued in 2014;;USD 300 million of green bonds issued in 2015;;USD 380 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 904 million of green bonds issued in 2017","","",NA,NA,""
10160,"Banco De Chile","Investor","Chile","USD 48 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10162,"Agricultural Bank Of China","Investor","China","USD 219 million of green bonds issued in 2017;;USD 995 million of green bonds issued in 2015","","",NA,NA,""
10163,"Agricultural Development Bank Of China","Investor","China","USD 566 million of green bonds issued in 2018;;USD 582 million of green bonds issued in 2017;;USD 863 million of green bonds issued in 2016;;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
10166,"Byd Auto","Investor","China","USD 49 million of green bonds issued in 2018","","",NA,NA,""
10167,"Bank Of Beijing","Investor","China","USD 4.5 billion of green bonds issued in 2017","","",NA,NA,""
10168,"Bank Of Changsha","Investor","China","USD 445 million of green bonds issued in 2017","","",NA,NA,""
10169,"Bank Of China","Investor","China","USD 1.4 billion of green bonds issued in 2018;;USD 1.5 billion of green bonds issued in 2017;;USD 3.5 billion of green bonds issued in 2016;;USD 963 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10170,"Bank Of Dalian","Investor","China","USD 290 million of green bonds issued in 2018","","",NA,NA,""
10171,"Bank Of Dongguan","Investor","China","USD 306 million of green bonds issued in 2017","","",NA,NA,""
10172,"Bank Of Guiyang","Investor","China","USD 425 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 732 million of green bonds issued in 2018","","",NA,NA,""
10173,"Bank Of Guizhou","Investor","China","USD 724 million of green bonds issued in 2018","","",NA,NA,""
10174,"Bank Of Huzhou","Investor","China","USD 73 million of green bonds issued in 2018;;USD 74 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10176,"Bank Of Jiangsu","Investor","China","USD 1.5 billion of green bonds issued in 2019 (Up to the end of the third quarter);;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
10177,"Bank Of Jiujiang ","Investor","China","USD 144 million of green bonds issued in 2018","","",NA,NA,""
10178,"Bank Of Lanzhou","Investor","China","USD 298 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10179,"Bank Of Nanjing","Investor","China","USD 725 million of green bonds issued in 2017","","",NA,NA,""
10180,"Bank Of Ningbo","Investor","China","USD 432 million of green bonds issued in 2018","","",NA,NA,""
10181,"Bank Of Rizhao","Investor","China","USD 447 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
