"entity_id","name","entity_type","country","area","area_unit","area_year","density","density_unit","density_year","population","population_year","employee_range","employees_year","revenue_year","revenue_currency","business_activity","climate_action_timeframe","themes","commitment_type","commit_text","cooperative_description","climate_action_type","cross_cutting_themes","sdgs","dataprovider_link","dataprovider_name"
9637,"Standard Bank Group","Investor","South Africa","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce CO2e emissions from purchased utilities by 15% from 2014 to 2023","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/17637","CDP"
9637,"Standard Bank Group","Investor","South Africa","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Short term",NA,"Individual actions","Reduce specific CO2e emissions from purchased goods and services by 10% from 2014 to 2020","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/17637","CDP"
9638,"Standard Chartered","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Short term",NA,"Individual actions","Reduce CO2e emissions intensity of specific operations by 45% from 2008 to 2019","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/17624","CDP"
9638,"Standard Chartered","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Long term",NA,"Individual actions","Reduce operational CO2e emissions by 90% from 2017 to 2050","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/17624","CDP"
9638,"Standard Chartered","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Energy","Cooperative actions","Science Based Targets initiative","Adopt a science-based GHG emissions reduction target","Emission Reduction","Mitigation","",NA,NA
9639,"Standard Life Aberdeen","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Set an internal carbon price by 2021","","Carbon Price Establishment","Finance","Climate Action","https://www.cdp.net/en/responses/17604","CDP"
9644,"State Bank of India","Investor","India","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 700 million of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
9644,"State Bank of India","Investor","India","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce operational CO2e emissions by 100% from 2018 to 2030","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/22352","CDP"
9644,"State Bank of India","Investor","India","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Transport;;Energy","Cooperative actions","EV100","Establish electric vehicles as the mainstream solution by 2030","Emission Reduction",NA,"",NA,NA
9645,"State Street Corporation","Investor","United States of America","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","Internal carbon price in use","","Carbon Price Establishment","Finance","Climate Action","https://www.cdp.net/en/responses/17690","CDP"
9645,"State Street Corporation","Investor","United States of America","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce CO2e emissions intensity of operations by 30% from 2015 to 2025","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/17690","CDP"
9647,"Stockland","Investor","Australia","","",NA,"","",NA,"",NA,"1,000 to 10,000",2014,2017,"USD","Real Estate","No target",NA,"Individual actions","USD 374 million of green bonds issued in 2014","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
9647,"Stockland","Investor","Australia","","",NA,"","",NA,"",NA,"1,000 to 10,000",2014,2017,"USD","Real Estate","No target",NA,"Individual actions","Internal carbon price in use","","Carbon Price Establishment","Finance","Climate Action","https://www.cdp.net/en/responses/17770","CDP"
9647,"Stockland","Investor","Australia","","",NA,"","",NA,"",NA,"1,000 to 10,000",2014,2017,"USD","Real Estate","Short term",NA,"Individual actions","Reduce CO2e emissions intensity of operations by 10% from 2017 to 2020","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/17770","CDP"
9647,"Stockland","Investor","Australia","","",NA,"","",NA,"",NA,"1,000 to 10,000",2014,2017,"USD","Real Estate","Medium term",NA,"Individual actions","Reduce CO2e emissions intensity of specific fuel- and energy-related upstream and downstream activities by 30% from 2006 to 2025","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/17770","CDP"
9647,"Stockland","Investor","Australia","","",NA,"","",NA,"",NA,"1,000 to 10,000",2014,2017,"USD","Real Estate","Medium term",NA,"Individual actions","Reduce CO2e emissions intensity of specific operations by 60% from 2006 to 2025","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/17770","CDP"
9647,"Stockland","Investor","Australia","","",NA,"","",NA,"",NA,"1,000 to 10,000",2014,2017,"USD","Real Estate","Medium term",NA,"Individual actions","Reduce specific CO2e emissions from purchased utilities by 70% from 2006 to 2030","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/17770","CDP"
9647,"Stockland","Investor","Australia","","",NA,"","",NA,"",NA,"1,000 to 10,000",2014,2017,"USD","Real Estate","Medium term",NA,"Individual actions","Reduce specific operational CO2e emissions by 100% from 2018 to 2030","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/17770","CDP"
9647,"Stockland","Investor","Australia","","",NA,"","",NA,"",NA,"1,000 to 10,000",2014,2017,"USD","Real Estate","Cooperative initiative participation","Industry","Cooperative actions","Net Zero Carbon Buildings Commitment","Challenge companies, cities, states and regions to reach Net Zero operating emissions in their portfolios by 2030, and  advocate for all buildings to be Net Zero in operation by 2050","Cross-cutting",NA,"",NA,NA
9647,"Stockland","Investor","Australia","","",NA,"","",NA,"",NA,"1,000 to 10,000",2014,2017,"USD","Real Estate","Cooperative initiative participation","Energy;;Industry","Cooperative actions","EP100","Commit to smart energy use","Energy Efficiency","Mitigation","",NA,NA
9651,"Storebrand ASA","Investor","Norway","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","Internal carbon price in use","","Carbon Price Establishment","Finance","Climate Action","https://www.cdp.net/en/responses/17834","CDP"
9651,"Storebrand ASA","Investor","Norway","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce CO2e emissions intensity of downstream leased assets by 88% from 2013 to 2030","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/17834","CDP"
9651,"Storebrand ASA","Investor","Norway","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Long term",NA,"Individual actions","Reduce CO2e emissions intensity of downstream leased assets by 94% from 2013 to 2050","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/17834","CDP"
9651,"Storebrand ASA","Investor","Norway","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce operational CO2e emissions by 60% from 2013 to 2030","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/17834","CDP"
9651,"Storebrand ASA","Investor","Norway","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Long term",NA,"Individual actions","Reduce operational CO2e emissions by 80% from 2013 to 2050","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/17834","CDP"
9651,"Storebrand ASA","Investor","Norway","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce specific CO2e emissions from upstream and downstream activities by 60% from 2013 to 2030","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/17834","CDP"
9651,"Storebrand ASA","Investor","Norway","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Long term",NA,"Individual actions","Reduce specific CO2e emissions from upstream and downstream activities by 80% from 2013 to 2050","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/17834","CDP"
9651,"Storebrand ASA","Investor","Norway","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Cooperative initiative participation",NA,"Cooperative actions","Montreal Carbon Pledge","Measure and publicly disclose the carbon footprint of their investment portfolios on an annual basis","Cross-cutting",NA,"",NA,NA
9651,"Storebrand ASA","Investor","Norway","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Cooperative initiative participation",NA,"Cooperative actions","Portfolio Decarbonization Coalition","Commit to concrete and quantifiable carbon-footprinting as well as portfolio decarbonization targets","Cross-cutting",NA,"",NA,NA
9651,"Storebrand ASA","Investor","Norway","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Industry","Cooperative actions","Business Ambition for 1.5 °C","Set Science Based Targets aligned with a 1.5ºC trajectory for a net-zero future","Emission Reduction","Mitigation","",NA,NA
9651,"Storebrand ASA","Investor","Norway","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Energy","Cooperative actions","Climate Ambition Alliance: Net Zero 2050","Commit to achieve net zero CO2 emissions by 2050","Emission Reduction","Mitigation","",NA,NA
9651,"Storebrand ASA","Investor","Norway","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Energy;;Industry","Cooperative actions","Powering Past Coal Alliance","Advance the transition away from coal power generation without CO2 emission reductions","Emission Reduction",NA,"",NA,NA
9651,"Storebrand ASA","Investor","Norway","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Energy","Cooperative actions","Science Based Targets initiative","Adopt a science-based GHG emissions reduction target","Emission Reduction","Mitigation","",NA,NA
9651,"Storebrand ASA","Investor","Norway","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
9651,"Storebrand ASA","Investor","Norway","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Industry","Cooperative actions","Net Zero Asset Owner Alliance","Transition investment portfolios (more than 2.4 trillion USD globally) to net-zero GHG emissions by 2050 consistent with a maximum temperature rise of 1.5°C","Investment","Finance;;Mitigation","",NA,NA
9656,"Sul América S/A","Investor","Brazil","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce specific CO2e emissions from operations and upstream and downstream activities by 35% from 2014 to 2023","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/21457","CDP"
9658,"Australia and New Zealand Banking Group","Investor","Australia","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","Internal carbon price in use","","Carbon Price Establishment","Finance","Climate Action","https://www.cdp.net/en/responses/1187","CDP"
9658,"Australia and New Zealand Banking Group","Investor","Australia","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce operational CO2e emissions by 24% from 2015 to 2025","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/1187","CDP"
9658,"Australia and New Zealand Banking Group","Investor","Australia","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce operational CO2e emissions by 35% from 2015 to 2030","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/1187","CDP"
9658,"Australia and New Zealand Banking Group","Investor","Australia","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Cooperative initiative participation",NA,"Cooperative actions","Responsible Corporate Engagement in Climate Policy","Responsible corporate engagement in climate policy","Policy Establishment","Policy","",NA,NA
